start_location,end_location,time_road
AT31,BE22,12
AT31,BE23,13
AT31,BE24,13
AT31,BE25,14
AT31,BE31,13
AT31,BE32,13
AT31,BE33,12
AT31,BE34,11
AT31,BE35,12
AT31,BG31,19
AT31,BG32,21
AT31,BG33,23
AT31,BG34,21
AT31,BG41,19
AT31,BG42,20
AT31,CY00,44
AT31,CZ01,6
AT31,CZ02,7
AT31,CZ03,5
AT31,CZ04,8
AT31,CZ05,8
AT31,CZ06,6
AT31,CZ07,8
AT31,CZ08,9
AT31,DE11,7
AT31,DE12,8
AT31,DE13,9
AT31,DE14,7
AT31,DE21,4
AT31,DE22,3
AT31,DE23,4
AT31,DE24,6
AT31,DE25,5
AT31,DE26,7
AT31,DE27,6
AT31,DE30,11
AT31,DE40,11
AT31,DE50,13
AT31,DE60,14
AT31,DE71,8
AT31,DE72,9
AT31,DE73,9
AT31,DE80,13
AT31,DE91,10
AT31,DE92,12
AT31,DE93,13
AT31,DE94,13
AT31,DEA1,11
AT31,DEA2,10
AT31,DEA3,11
AT31,DEA4,11
AT31,DEA5,11
AT31,DEB1,9
AT31,DEB2,10
AT31,DEB3,8
AT31,DEC0,9
AT31,DED2,9
AT31,DED4,8
AT31,DED5,9
AT31,DEE0,9
AT31,DEF0,14
AT31,DEG0,8
AT31,DK01,18
AT31,DK02,18
AT31,DK03,17
AT31,DK04,18
AT31,DK05,19
AT31,EE00,34
AT31,EL11,22
AT31,EL12,20
AT31,EL13,21
AT31,EL14,22
AT31,EL21,23
AT31,EL22,27
AT31,EL23,25
AT31,EL24,24
AT31,EL25,27
AT31,EL30,26
AT31,EL41,33
AT31,EL42,36
AT31,EL43,41
AT31,ES11,32
AT31,ES12,28
AT31,ES13,26
AT31,ES21,24
AT31,ES22,24
AT31,ES23,25
AT31,ES24,25
AT31,ES30,29
AT31,ES41,28
AT31,ES42,29
AT31,ES43,33
AT31,ES51,21
AT31,ES52,27
AT31,ES53,31
AT31,ES61,34
AT31,ES62,29
AT31,ES63,38
AT31,ES64,39
AT31,ES70,90
AT31,FI19,40
AT31,FI1B,37
AT31,FI1C,39
AT31,FI1D,42
AT31,FI20,31
AT31,FR10,14
AT31,FR21,13
AT31,FR22,14
AT31,FR23,16
AT31,FR24,17
AT31,FR25,17
AT31,FR26,14
AT31,FR30,14
AT31,FR41,10
AT31,FR42,9
AT31,FR43,11
AT31,FR51,19
AT31,FR52,19
AT31,FR53,20
AT31,FR61,21
AT31,FR62,20
AT31,FR63,18
AT31,FR71,14
AT31,FR72,16
AT31,FR81,18
AT31,FR82,14
AT31,FR83,21
AT31,HR03,10
AT31,HR04,8
AT31,HU10,7
AT31,HU21,7
AT31,HU22,6
AT31,HU23,9
AT31,HU31,9
AT31,HU32,11
AT31,HU33,10
AT31,IE01,31
AT31,IE02,30
AT31,ITC1,11
AT31,ITC2,11
AT31,ITC3,11
AT31,ITC4,9
AT31,ITF1,13
AT31,ITF2,16
AT31,ITF3,16
AT31,ITF4,17
AT31,ITF5,18
AT31,ITF6,20
AT31,ITG1,24
AT31,ITG2,28
AT31,ITH1,7
AT31,ITH2,7
AT31,ITH3,9
AT31,ITH4,8
AT31,ITH5,10
AT31,ITI1,11
AT31,ITI2,13
AT31,ITI3,12
AT31,ITI4,14
AT31,LT00,26
AT31,LU00,11
AT31,LV00,29
AT31,MT00,30
AT31,NL11,14
AT31,NL12,14
AT31,NL13,13
AT31,NL21,12
AT31,NL22,12
AT31,NL23,13
AT31,NL31,13
AT31,NL32,13
AT31,NL33,14
AT31,NL34,13
AT31,NL41,12
AT31,NL42,11
AT31,PL11,15
AT31,PL12,17
AT31,PL21,12
AT31,PL22,10
AT31,PL31,17
AT31,PL32,14
AT31,PL33,14
AT31,PL34,20
AT31,PL41,15
AT31,PL42,15
AT31,PL43,13
AT31,PL51,11
AT31,PL52,11
AT31,PL61,17
AT31,PL62,21
AT31,PL63,19
AT31,PT11,33
AT31,PT15,37
AT31,PT16,33
AT31,PT17,35
AT31,PT18,35
AT31,PT20,99
AT31,PT30,77
AT31,RO11,14
AT31,RO12,16
AT31,RO21,21
AT31,RO22,21
AT31,RO31,17
AT31,RO32,18
AT31,RO41,15
AT31,RO42,12
AT31,SE11,26
AT31,SE12,25
AT31,SE21,23
AT31,SE22,19
AT31,SE23,22
AT31,SE31,26
AT31,SE32,30
AT31,SE33,35
AT31,SI01,6
AT31,SI02,7
AT31,SK01,5
AT31,SK02,6
AT31,SK03,8
AT31,SK04,11
AT31,UKC1,23
AT31,UKC2,23
AT31,UKD1,24
AT31,UKD3,22
AT31,UKD4,23
AT31,UKD6,22
AT31,UKD7,22
AT31,UKE1,22
AT31,UKE2,23
AT31,UKE3,22
AT31,UKE4,22
AT31,UKF1,21
AT31,UKF2,20
AT31,UKF3,21
AT31,UKG1,21
AT31,UKG2,21
AT31,UKG3,21
AT31,UKH1,20
AT31,UKH2,19
AT31,UKH3,19
AT31,UKI1,20
AT31,UKI2,19
AT31,UKJ1,20
AT31,UKJ2,19
AT31,UKJ3,20
AT31,UKJ4,18
AT31,UKK1,21
AT31,UKK2,21
AT31,UKK3,23
AT31,UKK4,22
AT31,UKL1,22
AT31,UKL2,22
AT31,UKM2,26
AT31,UKM3,26
AT31,UKM5,29
AT31,UKM6,29
AT31,UKN0,30
AT32,AT11,6
AT32,AT12,5
AT32,AT13,6
AT32,AT21,5
AT32,AT22,5
AT32,AT31,3
AT32,AT32,2
AT32,AT33,3
AT32,AT34,5
AT32,BE10,13
AT32,BE21,13
AT32,BE22,12
AT32,BE23,14
AT32,BE24,13
AT32,BE25,14
AT32,BE31,13
AT32,BE32,13
AT32,BE33,12
AT32,BE34,11
AT32,BE35,12
AT32,BG31,20
AT32,BG32,22
AT32,BG33,25
AT32,BG34,23
AT32,BG41,20
AT32,BG42,21
AT32,CY00,45
AT32,CZ01,8
AT32,CZ02,8
AT32,CZ03,7
AT32,CZ04,9
AT32,CZ05,10
AT32,CZ06,8
AT32,CZ07,9
AT32,CZ08,10
AT32,DE11,6
AT32,DE12,7
AT32,DE13,8
AT32,DE14,6
AT32,DE21,3
AT32,DE22,4
AT32,DE23,5
AT32,DE24,6
AT32,DE25,5
AT32,DE26,7
AT32,DE27,4
AT32,DE30,11
AT32,DE40,11
AT32,DE50,13
AT32,DE60,14
AT32,DE71,8
AT32,DE72,9
AT32,DE73,9
AT32,DE80,13
AT32,DE91,11
AT32,DE92,12
AT32,DE93,13
AT32,DE94,13
AT32,DEA1,11
AT32,DEA2,11
AT32,DEA3,12
AT32,DEA4,11
AT32,DEA5,11
AT32,DEB1,10
AT32,DEB2,10
AT32,DEB3,8
AT32,DEC0,9
AT32,DED2,11
AT32,DED4,8
AT32,DED5,9
AT32,DEE0,10
AT32,DEF0,14
AT32,DEG0,8
AT32,DK01,19
AT32,DK02,18
AT32,DK03,17
AT32,DK04,18
AT32,DK05,19
AT32,EE00,35
AT32,EL11,23
AT32,EL12,21
AT32,EL13,22
AT32,EL14,23
AT32,EL21,24
AT32,EL22,28
AT32,EL23,26
AT32,EL24,25
AT32,EL25,29
AT32,EL30,27
AT32,EL41,34
AT32,EL42,37
AT32,EL43,42
AT32,ES11,31
AT32,ES12,27
AT32,ES13,25
AT32,ES21,23
AT32,ES22,23
AT32,ES23,24
AT32,ES24,24
AT32,ES30,28
AT32,ES41,26
AT32,ES42,28
AT32,ES43,32
AT32,ES51,20
AT32,ES52,25
AT32,ES53,30
AT32,ES61,32
AT32,ES62,28
AT32,ES63,37
AT32,ES64,38
AT32,ES70,89
AT32,FI19,42
AT32,FI1B,39
AT32,FI1C,41
AT32,FI1D,43
AT32,FI20,32
AT32,FR10,14
AT32,FR21,12
AT32,FR22,14
AT32,FR23,16
AT32,FR24,17
AT32,FR25,17
AT32,FR26,13
AT32,FR30,14
AT32,FR41,10
AT32,FR42,8
AT32,FR43,10
AT32,FR51,18
AT32,FR52,19
AT32,FR53,19
AT32,FR61,20
AT32,FR62,19
AT32,FR63,16
AT32,FR71,13
AT32,FR72,15
AT32,FR81,17
AT32,FR82,13
AT32,FR83,19
AT32,HR03,11
AT32,HR04,8
AT32,HU10,9
AT32,HU21,9
AT32,HU22,7
AT32,HU23,10
AT32,HU31,12
AT32,HU32,13
AT32,HU33,12
AT32,IE01,31
AT32,IE02,30
AT32,ITC1,9
AT32,ITC2,10
AT32,ITC3,10
AT32,ITC4,8
AT32,ITF1,12
AT32,ITF2,14
AT32,ITF3,14
AT32,ITF4,16
AT32,ITF5,16
AT32,ITF6,18
AT32,ITG1,23
AT32,ITG2,26
AT32,ITH1,5
AT32,ITH2,6
AT32,ITH3,7
AT32,ITH4,7
AT32,ITH5,8
AT32,ITI1,9
AT32,ITI2,11
AT32,ITI3,10
AT32,ITI4,12
AT32,LT00,27
AT32,LU00,11
AT32,LV00,31
AT32,MT00,28
AT32,NL11,14
AT32,NL12,14
AT32,NL13,13
AT32,NL21,13
AT32,NL22,13
AT32,NL23,13
AT32,NL31,13
AT32,NL32,14
AT32,NL33,14
AT32,NL34,14
AT32,NL41,13
AT32,NL42,12
AT32,PL11,16
AT32,PL12,18
AT32,PL21,13
AT32,PL22,11
AT32,PL31,19
AT32,PL32,15
AT32,PL33,16
AT32,PL34,21
AT32,PL41,17
AT32,PL42,15
AT32,PL43,14
AT32,PL51,13
AT32,PL52,13
AT32,PL61,19
AT32,PL62,22
AT32,PL63,21
AT32,PT11,32
AT32,PT15,36
AT32,PT16,32
AT32,PT17,34
AT32,PT18,33
AT32,PT20,99
AT32,PT30,76
AT32,RO11,17
AT32,RO12,18
AT32,RO21,23
AT32,RO22,23
AT32,RO31,20
AT32,RO32,21
AT32,RO41,18
AT32,RO42,14
AT32,SE11,26
AT32,SE12,25
AT32,SE21,23
AT32,SE22,19
AT32,SE23,23
AT32,SE31,27
AT32,SE32,31
AT32,SE33,37
AT32,SI01,6
AT32,SI02,6
AT32,SK01,7
AT32,SK02,8
AT32,SK03,9
AT32,SK04,14
AT32,UKC1,23
AT32,UKC2,24
AT32,UKD1,24
AT32,UKD3,23
AT32,UKD4,23
AT32,UKD6,22
AT32,UKD7,23
AT32,UKE1,22
AT32,UKE2,23
AT32,UKE3,22
AT32,UKE4,23
AT32,UKF1,22
AT32,UKF2,21
AT32,UKF3,22
AT32,UKG1,21
AT32,UKG2,22
AT32,UKG3,21
AT32,UKH1,20
AT32,UKH2,20
AT32,UKH3,20
AT32,UKI1,20
AT32,UKI2,19
AT32,UKJ1,20
AT32,UKJ2,19
AT32,UKJ3,21
AT32,UKJ4,19
AT32,UKK1,21
AT32,UKK2,21
AT32,UKK3,23
AT32,UKK4,23
AT32,UKL1,23
AT32,UKL2,22
AT32,UKM2,27
AT32,UKM3,26
AT32,UKM5,29
AT32,UKM6,30
AT32,UKN0,30
AT33,AT11,8
AT33,AT12,7
AT33,AT13,7
AT33,AT21,7
AT33,AT22,7
AT33,AT31,5
AT33,AT32,3
AT33,AT33,1
AT33,AT34,3
AT33,BE10,13
AT33,BE21,13
AT33,BE22,12
AT33,BE23,13
AT33,BE24,13
AT33,BE25,14
AT33,BE31,12
AT33,BE32,12
AT33,BE33,11
AT33,BE34,11
AT33,BE35,12
AT33,BG31,22
AT33,BG32,24
AT33,BG33,26
AT33,BG34,25
AT33,BG41,22
AT33,BG42,24
AT33,CY00,48
AT33,CZ01,8
AT33,CZ02,9
AT33,CZ03,7
AT33,CZ04,9
AT33,CZ05,10
AT33,CZ06,10
AT33,CZ07,11
AT33,CZ08,12
AT33,DE11,6
AT33,DE12,7
AT33,DE13,7
AT33,DE14,6
AT33,DE21,3
AT33,DE22,5
AT33,DE23,5
AT33,DE24,6
AT33,DE25,5
AT33,DE26,7
AT33,DE27,4
AT33,DE30,11
AT33,DE40,11
AT33,DE50,13
AT33,DE60,14
AT33,DE71,8
AT33,DE72,9
AT33,DE73,9
AT33,DE80,13
AT33,DE91,10
AT33,DE92,12
AT33,DE93,13
AT33,DE94,13
AT33,DEA1,11
AT33,DEA2,10
AT33,DEA3,12
AT33,DEA4,11
AT33,DEA5,11
AT33,DEB1,9
AT33,DEB2,10
AT33,DEB3,8
AT33,DEC0,9
AT33,DED2,10
AT33,DED4,8
AT33,DED5,9
AT33,DEE0,10
AT33,DEF0,14
AT33,DEG0,8
AT33,DK01,19
AT33,DK02,18
AT33,DK03,17
AT33,DK04,18
AT33,DK05,19
AT33,EE00,35
AT33,EL11,26
AT33,EL12,23
AT33,EL13,24
AT33,EL14,25
AT33,EL21,26
AT33,EL22,30
AT33,EL23,29
AT33,EL24,28
AT33,EL25,31
AT33,EL30,29
AT33,EL41,36
AT33,EL42,39
AT33,EL43,44
AT33,ES11,29
AT33,ES12,25
AT33,ES13,22
AT33,ES21,20
AT33,ES22,21
AT33,ES23,21
AT33,ES24,20
AT33,ES30,25
AT33,ES41,24
AT33,ES42,25
AT33,ES43,29
AT33,ES51,17
AT33,ES52,22
AT33,ES53,27
AT33,ES61,29
AT33,ES62,24
AT33,ES63,34
AT33,ES64,35
AT33,ES70,85
AT33,FI19,43
AT33,FI1B,40
AT33,FI1C,42
AT33,FI1D,42
AT33,FI20,31
AT33,FR10,13
AT33,FR21,11
AT33,FR22,13
AT33,FR23,14
AT33,FR24,14
AT33,FR25,16
AT33,FR26,10
AT33,FR30,14
AT33,FR41,9
AT33,FR42,7
AT33,FR43,8
AT33,FR51,18
AT33,FR52,18
AT33,FR53,17
AT33,FR61,17
AT33,FR62,16
AT33,FR63,14
AT33,FR71,10
AT33,FR72,12
AT33,FR81,14
AT33,FR82,11
AT33,FR83,17
AT33,HR03,13
AT33,HR04,11
AT33,HU10,11
AT33,HU21,10
AT33,HU22,9
AT33,HU23,12
AT33,HU31,13
AT33,HU32,14
AT33,HU33,13
AT33,IE01,31
AT33,IE02,30
AT33,ITC1,7
AT33,ITC2,7
AT33,ITC3,8
AT33,ITC4,6
AT33,ITF1,10
AT33,ITF2,12
AT33,ITF3,11
AT33,ITF4,14
AT33,ITF5,14
AT33,ITF6,16
AT33,ITG1,20
AT33,ITG2,24
AT33,ITH1,3
AT33,ITH2,4
AT33,ITH3,5
AT33,ITH4,7
AT33,ITH5,6
AT33,ITI1,7
AT33,ITI2,9
AT33,ITI3,8
AT33,ITI4,10
AT33,LT00,28
AT33,LU00,10
AT33,LV00,31
AT33,MT00,26
AT33,NL11,14
AT33,NL12,14
AT33,NL13,13
AT33,NL21,13
AT33,NL22,12
AT33,NL23,13
AT33,NL31,13
AT33,NL32,14
AT33,NL33,13
AT33,NL34,13
AT33,NL41,12
AT33,NL42,11
AT33,PL11,17
AT33,PL12,19
AT33,PL21,15
AT33,PL22,14
AT33,PL31,21
AT33,PL32,17
AT33,PL33,18
AT33,PL34,22
AT33,PL41,15
AT33,PL42,14
AT33,PL43,13
AT33,PL51,13
AT33,PL52,14
AT33,PL61,17
AT33,PL62,22
AT33,PL63,20
AT33,PT11,30
AT33,PT15,33
AT33,PT16,30
AT33,PT17,31
AT33,PT18,31
AT33,PT20,96
AT33,PT30,73
AT33,RO11,18
AT33,RO12,19
AT33,RO21,25
AT33,RO22,24
AT33,RO31,21
AT33,RO32,22
AT33,RO41,19
AT33,RO42,15
AT33,SE11,26
AT33,SE12,25
AT33,SE21,23
AT33,SE22,19
AT33,SE23,22
AT33,SE31,27
AT33,SE32,31
AT33,SE33,36
AT33,SI01,9
AT33,SI02,8
AT33,SK01,8
AT33,SK02,10
AT33,SK03,11
AT33,SK04,15
AT33,UKC1,23
AT33,UKC2,23
AT33,UKD1,24
AT33,UKD3,22
AT33,UKD4,23
AT33,UKD6,22
AT33,UKD7,22
AT33,UKE1,22
AT33,UKE2,23
AT33,UKE3,22
AT33,UKE4,22
AT33,UKF1,21
AT33,UKF2,21
AT33,UKF3,21
AT33,UKG1,21
AT33,UKG2,21
AT33,UKG3,21
AT33,UKH1,20
AT33,UKH2,19
AT33,UKH3,19
AT33,UKI1,19
AT33,UKI2,19
AT33,UKJ1,20
AT33,UKJ2,19
AT33,UKJ3,20
AT33,UKJ4,18
AT33,UKK1,21
AT33,UKK2,21
AT33,UKK3,23
AT33,UKK4,22
AT33,UKL1,22
AT33,UKL2,22
AT33,UKM2,26
AT33,UKM3,25
AT33,UKM5,29
AT33,UKM6,30
AT33,UKN0,30
AT34,AT11,10
AT34,AT12,9
AT34,AT13,9
AT34,AT21,9
AT34,AT22,9
AT34,AT31,7
AT34,AT32,5
AT34,AT33,3
AT34,AT34,1
AT34,BE10,10
AT34,BE21,11
AT34,BE22,10
AT34,BE23,11
AT34,BE24,10
AT34,BE25,12
AT34,BE31,10
AT34,BE32,11
AT34,BE33,9
AT34,BE34,9
AT34,BE35,10
AT34,BG31,25
AT34,BG32,26
AT34,BG33,28
AT34,BG34,27
AT34,BG41,24
AT34,BG42,26
AT34,CY00,50
AT34,CZ01,8
AT34,CZ02,9
AT34,CZ03,8
AT34,CZ04,9
AT34,CZ05,10
AT34,CZ06,11
AT34,CZ07,13
AT34,CZ08,13
AT34,DE11,4
AT34,DE12,5
AT34,DE13,4
AT34,DE14,3
AT34,DE21,4
AT34,DE22,5
AT34,DE23,5
AT34,DE24,6
AT34,DE25,5
AT34,DE26,5
AT34,DE27,3
AT34,DE30,11
AT34,DE40,11
AT34,DE50,11
AT34,DE60,12
AT34,DE71,6
AT34,DE72,7
AT34,DE73,7
AT34,DE80,13
AT34,DE91,9
AT34,DE92,10
AT34,DE93,11
AT34,DE94,12
AT34,DEA1,9
AT34,DEA2,8
AT34,DEA3,10
AT34,DEA4,9
AT34,DEA5,9
AT34,DEB1,7
AT34,DEB2,8
AT34,DEB3,6
AT34,DEC0,7
AT34,DED2,10
AT34,DED4,8
AT34,DED5,8
AT34,DEE0,9
AT34,DEF0,13
AT34,DEG0,8
AT34,DK01,17
AT34,DK02,16
AT34,DK03,15
AT34,DK04,16
AT34,DK05,17
AT34,EE00,34
AT34,EL11,28
AT34,EL12,26
AT34,EL13,27
AT34,EL14,27
AT34,EL21,28
AT34,EL22,31
AT34,EL23,31
AT34,EL24,30
AT34,EL25,34
AT34,EL30,31
AT34,EL41,39
AT34,EL42,42
AT34,EL43,46
AT34,ES11,26
AT34,ES12,23
AT34,ES13,20
AT34,ES21,18
AT34,ES22,18
AT34,ES23,19
AT34,ES24,19
AT34,ES30,23
AT34,ES41,22
AT34,ES42,23
AT34,ES43,27
AT34,ES51,15
AT34,ES52,21
AT34,ES53,25
AT34,ES61,28
AT34,ES62,23
AT34,ES63,32
AT34,ES64,34
AT34,ES70,83
AT34,FI19,41
AT34,FI1B,38
AT34,FI1C,38
AT34,FI1D,41
AT34,FI20,30
AT34,FR10,11
AT34,FR21,9
AT34,FR22,11
AT34,FR23,12
AT34,FR24,11
AT34,FR25,14
AT34,FR26,8
AT34,FR30,11
AT34,FR41,7
AT34,FR42,5
AT34,FR43,5
AT34,FR51,15
AT34,FR52,16
AT34,FR53,14
AT34,FR61,15
AT34,FR62,14
AT34,FR63,11
AT34,FR71,8
AT34,FR72,10
AT34,FR81,12
AT34,FR82,10
AT34,FR83,17
AT34,HR03,15
AT34,HR04,13
AT34,HU10,13
AT34,HU21,12
AT34,HU22,11
AT34,HU23,14
AT34,HU31,15
AT34,HU32,16
AT34,HU33,15
AT34,IE01,28
AT34,IE02,27
AT34,ITC1,6
AT34,ITC2,6
AT34,ITC3,7
AT34,ITC4,5
AT34,ITF1,11
AT34,ITF2,13
AT34,ITF3,13
AT34,ITF4,14
AT34,ITF5,15
AT34,ITF6,17
AT34,ITG1,22
AT34,ITG2,24
AT34,ITH1,5
AT34,ITH2,5
AT34,ITH3,7
AT34,ITH4,9
AT34,ITH5,7
AT34,ITI1,8
AT34,ITI2,10
AT34,ITI3,9
AT34,ITI4,11
AT34,LT00,26
AT34,LU00,8
AT34,LV00,29
AT34,MT00,27
AT34,NL11,12
AT34,NL12,12
AT34,NL13,11
AT34,NL21,11
AT34,NL22,10
AT34,NL23,11
AT34,NL31,11
AT34,NL32,12
AT34,NL33,11
AT34,NL34,11
AT34,NL41,10
AT34,NL42,9
AT34,PL11,15
AT34,PL12,17
AT34,PL21,16
AT34,PL22,14
AT34,PL31,21
AT34,PL32,18
AT34,PL33,18
AT34,PL34,20
AT34,PL41,15
AT34,PL42,14
AT34,PL43,12
AT34,PL51,12
AT34,PL52,14
AT34,PL61,16
AT34,PL62,21
AT34,PL63,20
AT34,PT11,27
AT34,PT15,32
AT34,PT16,28
AT34,PT17,29
AT34,PT18,29
AT34,PT20,93
AT34,PT30,71
AT34,RO11,20
AT34,RO12,21
AT34,RO21,27
AT34,RO22,27
AT34,RO31,23
AT34,RO32,24
AT34,RO41,21
AT34,RO42,17
AT34,SE11,24
AT34,SE12,24
AT34,SE21,21
AT34,SE22,18
AT34,SE23,21
AT34,SE31,24
AT34,SE32,29
AT34,SE33,34
AT34,SI01,11
AT34,SI02,10
AT34,SK01,10
AT34,SK02,11
AT34,SK03,13
AT34,SK04,17
AT34,UKC1,20
AT34,UKC2,21
AT34,UKD1,21
AT34,UKD3,19
AT34,UKD4,20
AT34,UKD6,19
AT34,UKD7,19
AT34,UKE1,19
AT34,UKE2,20
AT34,UKE3,19
AT34,UKE4,19
AT34,UKF1,19
AT34,UKF2,18
AT34,UKF3,18
AT34,UKG1,18
AT34,UKG2,18
AT34,UKG3,18
AT34,UKH1,17
AT34,UKH2,17
AT34,UKH3,16
AT34,UKI1,17
AT34,UKI2,16
AT34,UKJ1,17
AT34,UKJ2,16
AT34,UKJ3,17
AT34,UKJ4,15
AT34,UKK1,18
AT34,UKK2,18
AT34,UKK3,20
AT34,UKK4,19
AT34,UKL1,19
AT34,UKL2,19
AT34,UKM2,23
AT34,UKM3,23
AT34,UKM5,26
AT34,UKM6,27
AT34,UKN0,27
BE10,AT11,16
BE10,AT12,15
BE10,AT13,15
BE10,AT21,17
BE10,AT22,15
BE10,AT31,13
BE10,AT32,13
BE10,AT33,13
BE10,AT34,10
BE10,BE10,1
BE10,BE21,1
BE10,BE22,2
BE10,BE23,1
BE10,BE24,1
BE10,BE25,2
BE10,BE31,1
BE10,BE32,1
BE10,BE33,2
BE10,BE34,2
BE10,BE35,2
BE10,BG31,30
BE10,BG32,33
BE10,BG33,34
BE10,BG34,33
BE10,BG41,30
BE10,BG42,31
BE10,CY00,56
BE10,CZ01,12
BE10,CZ02,12
BE10,CZ03,12
BE10,CZ04,12
BE10,CZ05,14
BE10,CZ06,15
BE10,CZ07,16
BE10,CZ08,17
BE10,DE11,8
BE10,DE12,7
BE10,DE13,8
BE10,DE14,9
BE10,DE21,11
BE10,DE22,11
BE10,DE23,10
BE10,DE24,9
BE10,DE25,9
BE10,DE26,7
BE10,DE27,10
BE10,DE30,10
BE10,DE40,11
BE10,DE50,7
BE10,DE60,9
BE10,DE71,6
BE10,DE72,5
BE10,DE73,6
BE10,DE80,11
BE10,DE91,7
BE10,DE92,7
BE10,DE93,8
BE10,DE94,6
BE10,DEA1,3
BE10,DEA2,3
BE10,DEA3,4
BE10,DEA4,6
BE10,DEA5,4
BE10,DEB1,4
BE10,DEB2,4
BE10,DEB3,6
BE10,DEC0,4
BE10,DED2,11
BE10,DED4,10
BE10,DED5,9
BE10,DEE0,9
BE10,DEF0,9
BE10,DEG0,8
BE10,DK01,14
BE10,DK02,13
BE10,DK03,12
BE10,DK04,13
BE10,DK05,14
BE10,EE00,34
BE10,EL11,33
BE10,EL12,31
BE10,EL13,33
BE10,EL14,33
BE10,EL21,34
BE10,EL22,39
BE10,EL23,36
BE10,EL24,36
BE10,EL25,39
BE10,EL30,37
BE10,EL41,44
BE10,EL42,47
BE10,EL43,52
BE10,ES11,24
BE10,ES12,20
BE10,ES13,18
BE10,ES21,16
BE10,ES22,16
BE10,ES23,17
BE10,ES24,18
BE10,ES30,21
BE10,ES41,20
BE10,ES42,23
BE10,ES43,25
BE10,ES51,17
BE10,ES52,23
BE10,ES53,26
BE10,ES61,27
BE10,ES62,25
BE10,ES63,32
BE10,ES64,35
BE10,ES70,83
BE10,FI19,34
BE10,FI1B,34
BE10,FI1C,33
BE10,FI1D,37
BE10,FI20,27
BE10,FR10,4
BE10,FR21,5
BE10,FR22,3
BE10,FR23,5
BE10,FR24,7
BE10,FR25,7
BE10,FR26,7
BE10,FR30,2
BE10,FR41,4
BE10,FR42,6
BE10,FR43,7
BE10,FR51,8
BE10,FR52,10
BE10,FR53,10
BE10,FR61,13
BE10,FR62,12
BE10,FR63,9
BE10,FR71,10
BE10,FR72,9
BE10,FR81,13
BE10,FR82,13
BE10,FR83,24
BE10,HR03,21
BE10,HR04,19
BE10,HU10,19
BE10,HU21,18
BE10,HU22,17
BE10,HU23,19
BE10,HU31,21
BE10,HU32,22
BE10,HU33,21
BE10,IE01,19
BE10,IE02,18
BE10,ITC1,13
BE10,ITC2,13
BE10,ITC3,14
BE10,ITC4,12
BE10,ITF1,18
BE10,ITF2,20
BE10,ITF3,20
BE10,ITF4,22
BE10,ITF5,22
BE10,ITF6,25
BE10,ITG1,28
BE10,ITG2,30
BE10,ITH1,15
BE10,ITH2,16
BE10,ITH3,14
BE10,ITH4,18
BE10,ITH5,14
BE10,ITI1,15
BE10,ITI2,17
BE10,ITI3,16
BE10,ITI4,18
BE10,LT00,27
BE10,LU00,3
BE10,LV00,30
BE10,MT00,34
BE10,NL11,5
BE10,NL12,4
BE10,NL13,4
BE10,NL21,4
BE10,NL22,3
BE10,NL23,3
BE10,NL31,3
BE10,NL32,3
BE10,NL33,3
BE10,NL34,2
BE10,NL41,2
BE10,NL42,2
BE10,PL11,17
BE10,PL12,18
BE10,PL21,18
BE10,PL22,17
BE10,PL31,22
BE10,PL32,20
BE10,PL33,20
BE10,PL34,21
BE10,PL41,15
BE10,PL42,14
BE10,PL43,13
BE10,PL51,14
BE10,PL52,16
BE10,PL61,16
BE10,PL62,21
BE10,PL63,20
BE10,PT11,25
BE10,PT15,29
BE10,PT16,25
BE10,PT17,27
BE10,PT18,26
BE10,PT20,93
BE10,PT30,69
BE10,RO11,26
BE10,RO12,28
BE10,RO21,33
BE10,RO22,33
BE10,RO31,29
BE10,RO32,30
BE10,RO41,27
BE10,RO42,23
BE10,SE11,21
BE10,SE12,20
BE10,SE21,18
BE10,SE22,14
BE10,SE23,18
BE10,SE31,21
BE10,SE32,26
BE10,SE33,31
BE10,SI01,17
BE10,SI02,18
BE10,SK01,16
BE10,SK02,18
BE10,SK03,19
BE10,SK04,23
BE10,UKC1,11
BE10,UKC2,11
BE10,UKD1,12
BE10,UKD3,10
BE10,UKD4,11
BE10,UKD6,10
BE10,UKD7,10
BE10,UKE1,10
BE10,UKE2,11
BE10,UKE3,10
BE10,UKE4,10
BE10,UKF1,9
BE10,UKF2,9
BE10,UKF3,9
BE10,UKG1,9
BE10,UKG2,9
BE10,UKG3,9
BE10,UKH1,8
BE10,UKH2,8
BE10,UKH3,7
BE10,UKI1,8
BE10,UKI2,7
BE10,UKJ1,8
BE10,UKJ2,7
BE10,UKJ3,8
BE10,UKJ4,6
BE10,UKK1,9
BE10,UKK2,9
BE10,UKK3,11
BE10,UKK4,10
BE10,UKL1,10
BE10,UKL2,10
BE10,UKM2,14
BE10,UKM3,14
BE10,UKM5,17
BE10,UKM6,18
BE10,UKN0,18
BE21,AT11,16
BE21,AT12,15
BE21,AT13,15
BE21,AT21,16
BE21,AT22,15
BE21,AT31,13
BE21,AT32,13
BE21,AT33,13
BE21,AT34,11
BE21,BE10,1
BE21,BE21,1
BE21,BE22,2
BE21,BE23,2
BE21,BE24,1
BE21,BE25,2
BE21,BE31,1
BE21,BE32,2
BE21,BE33,2
BE21,BE34,3
BE21,BE35,2
BE21,BG31,30
BE21,BG32,33
BE21,BG33,34
BE21,BG34,33
BE21,BG41,30
BE21,BG42,32
BE21,CY00,56
