start_location,end_location,total_cost
BG34,UKL1,3949
BG34,UKL2,3914
BG34,UKM2,4259
BG34,UKM3,4239
BG34,UKM5,4418
BG34,UKM6,4480
BG34,UKN0,4592
BG41,AT11,1374
BG41,AT12,1554
BG41,AT13,1490
BG41,AT21,1454
BG41,AT22,1379
BG41,AT31,1701
BG41,AT32,1746
BG41,AT33,1857
BG41,AT34,2121
BG41,BE10,2837
BG41,BE21,2906
BG41,BE22,2817
BG41,BE23,2965
BG41,BE24,2923
BG41,BE25,3036
BG41,BE31,2856
BG41,BE32,2902
BG41,BE33,2740
BG41,BE34,2695
BG41,BE35,2791
BG41,BG31,143
BG41,BG32,249
BG41,BG33,326
BG41,BG34,197
BG41,BG41,48
BG41,BG42,130
BG41,CY00,1778
BG41,CZ01,1228
BG41,CZ02,1212
BG41,CZ03,1218
BG41,CZ04,1322
BG41,CZ05,1192
BG41,CZ06,1031
BG41,CZ07,1033
BG41,CZ08,1030
BG41,DE11,2104
BG41,DE12,2214
BG41,DE13,2285
BG41,DE14,2047
BG41,DE21,1852
BG41,DE22,1797
BG41,DE23,1928
BG41,DE24,2036
BG41,DE25,2031
BG41,DE26,2172
BG41,DE27,1935
BG41,DE30,1991
BG41,DE40,1974
BG41,DE50,2357
BG41,DE60,2420
BG41,DE71,2307
BG41,DE72,2425
BG41,DE73,2337
BG41,DE80,2280
BG41,DE91,2081
BG41,DE92,2137
BG41,DE93,2262
BG41,DE94,2388
BG41,DEA1,2559
BG41,DEA2,2490
BG41,DEA3,2513
BG41,DEA4,2273
BG41,DEA5,2459
BG41,DEB1,2360
BG41,DEB2,2463
BG41,DEB3,2291
BG41,DEC0,2392
BG41,DED2,1704
BG41,DED4,1710
BG41,DED5,1832
BG41,DEE0,1931
BG41,DEF0,2412
BG41,DEG0,1918
BG41,DK01,3445
BG41,DK02,3380
BG41,DK03,3177
BG41,DK04,3247
BG41,DK05,3378
BG41,EE00,2032
BG41,EL11,309
BG41,EL12,260
BG41,EL13,398
BG41,EL14,442
BG41,EL21,525
BG41,EL22,806
BG41,EL23,685
BG41,EL24,622
BG41,EL25,848
BG41,EL30,736
BG41,EL41,987
BG41,EL42,1361
BG41,EL43,1720
BG41,ES11,3987
BG41,ES12,3766
BG41,ES13,3652
BG41,ES21,3550
BG41,ES22,3489
BG41,ES23,3516
BG41,ES24,3404
BG41,ES30,3794
BG41,ES41,3652
BG41,ES42,3686
BG41,ES43,3871
BG41,ES51,3244
BG41,ES52,3711
BG41,ES53,4123
BG41,ES61,3998
BG41,ES62,3691
BG41,ES63,4355
BG41,ES64,4603
BG41,ES70,8141
BG41,FI19,3390
BG41,FI1B,3190
BG41,FI1C,3327
BG41,FI1D,3697
BG41,FI20,3773
BG41,FR10,2948
BG41,FR21,2625
BG41,FR22,2832
BG41,FR23,2978
BG41,FR24,3014
BG41,FR25,3153
BG41,FR26,2779
BG41,FR30,2876
BG41,FR41,2518
BG41,FR42,2362
BG41,FR43,2626
BG41,FR51,3275
BG41,FR52,3335
BG41,FR53,3159
BG41,FR61,3330
BG41,FR62,3215
BG41,FR63,3062
BG41,FR71,2536
BG41,FR72,2778
BG41,FR81,3006
BG41,FR82,2634
BG41,FR83,2755
BG41,HR03,1014
BG41,HR04,819
BG41,HU10,671
BG41,HU21,692
BG41,HU22,788
BG41,HU23,639
BG41,HU31,721
BG41,HU32,633
BG41,HU33,535
BG41,IE01,4480
BG41,IE02,4373
BG41,ITC1,2099
BG41,ITC2,2141
BG41,ITC3,2189
BG41,ITC4,1917
BG41,ITF1,1957
BG41,ITF2,1683
BG41,ITF3,1666
BG41,ITF4,1396
BG41,ITF5,1495
BG41,ITF6,1671
BG41,ITG1,2106
BG41,ITG2,3188
BG41,ITH1,1731
BG41,ITH2,1775
BG41,ITH3,1668
BG41,ITH4,1506
BG41,ITH5,1844
BG41,ITI1,1972
BG41,ITI2,2002
BG41,ITI3,2052
BG41,ITI4,2147
BG41,LT00,1541
BG41,LU00,2659
BG41,LV00,1754
BG41,MT00,2551
BG41,NL11,2777
BG41,NL12,2951
BG41,NL13,2718
BG41,NL21,2838
BG41,NL22,2838
BG41,NL23,2930
BG41,NL31,2976
BG41,NL32,3030
BG41,NL33,2972
BG41,NL34,3005
BG41,NL41,2814
BG41,NL42,2738
BG41,PL11,1223
BG41,PL12,1247
BG41,PL21,1055
BG41,PL22,1114
BG41,PL31,1129
BG41,PL32,986
BG41,PL33,1080
BG41,PL34,1324
BG41,PL41,1390
BG41,PL42,1672
BG41,PL43,1431
BG41,PL51,1276
BG41,PL52,1142
BG41,PL61,1452
BG41,PL62,1479
BG41,PL63,1652
BG41,PT11,3953
BG41,PT15,4134
BG41,PT16,3945
BG41,PT17,4172
BG41,PT18,4015
BG41,PT20,8780
BG41,PT30,7116
BG41,RO11,513
BG41,RO12,435
BG41,RO21,526
BG41,RO22,420
BG41,RO31,322
BG41,RO32,292
BG41,RO41,267
BG41,RO42,422
BG41,SE11,3995
BG41,SE12,3957
BG41,SE21,3756
BG41,SE22,3423
BG41,SE23,3666
BG41,SE31,3985
BG41,SE32,4287
BG41,SE33,4694
BG41,SI01,1059
BG41,SI02,1175
BG41,SK01,837
BG41,SK02,854
BG41,SK03,891
BG41,SK04,873
BG41,UKC1,3728
BG41,UKC2,3802
BG41,UKD1,3844
BG41,UKD3,3699
BG41,UKD4,3765
BG41,UKD6,3721
BG41,UKD7,3702
BG41,UKE1,3697
BG41,UKE2,3745
BG41,UKE3,3655
BG41,UKE4,3702
BG41,UKF1,3616
BG41,UKF2,3586
BG41,UKF3,3576
BG41,UKG1,3594
BG41,UKG2,3640
BG41,UKG3,3604
BG41,UKH1,3557
BG41,UKH2,3477
BG41,UKH3,3468
BG41,UKI1,3605
BG41,UKI2,3530
BG41,UKJ1,3569
BG41,UKJ2,3506
BG41,UKJ3,3586
BG41,UKJ4,3440
BG41,UKK1,3593
BG41,UKK2,3577
BG41,UKK3,3817
BG41,UKK4,3726
BG41,UKL1,3747
BG41,UKL2,3708
BG41,UKM2,4040
BG41,UKM3,4001
BG41,UKM5,4210
BG41,UKM6,4290
BG41,UKN0,4435
BG42,AT11,1520
BG42,AT12,1648
BG42,AT13,1592
BG42,AT21,1583
BG42,AT22,1481
BG42,AT31,1806
BG42,AT32,1847
BG42,AT33,1962
BG42,AT34,2238
BG42,BE10,2912
BG42,BE21,3051
BG42,BE22,2945
BG42,BE23,3070
BG42,BE24,2992
BG42,BE25,3183
BG42,BE31,2986
BG42,BE32,3033
BG42,BE33,2848
BG42,BE34,2816
BG42,BE35,2939
BG42,BG31,225
BG42,BG32,256
BG42,BG33,265
BG42,BG34,127
BG42,BG41,130
BG42,BG42,67
BG42,CY00,1690
BG42,CZ01,1311
BG42,CZ02,1301
BG42,CZ03,1272
BG42,CZ04,1426
BG42,CZ05,1275
BG42,CZ06,1100
BG42,CZ07,1112
BG42,CZ08,1113
BG42,DE11,2195
BG42,DE12,2302
BG42,DE13,2366
BG42,DE14,2165
BG42,DE21,1955
BG42,DE22,1909
BG42,DE23,2016
BG42,DE24,2163
BG42,DE25,2147
BG42,DE26,2270
BG42,DE27,2054
BG42,DE30,2075
BG42,DE40,2063
BG42,DE50,2447
BG42,DE60,2804
BG42,DE71,2398
BG42,DE72,2503
BG42,DE73,2444
BG42,DE80,2393
BG42,DE91,2160
BG42,DE92,2254
BG42,DE93,2335
BG42,DE94,2452
BG42,DEA1,2642
BG42,DEA2,2596
BG42,DEA3,2637
BG42,DEA4,2357
BG42,DEA5,2553
BG42,DEB1,2486
BG42,DEB2,2572
BG42,DEB3,2368
BG42,DEC0,2485
BG42,DED2,1811
BG42,DED4,1848
BG42,DED5,1901
BG42,DEE0,2035
BG42,DEF0,2471
BG42,DEG0,2113
BG42,DK01,3558
BG42,DK02,3450
BG42,DK03,3276
BG42,DK04,3363
BG42,DK05,3491
BG42,EE00,2110
BG42,EL11,260
BG42,EL12,386
BG42,EL13,525
BG42,EL14,569
BG42,EL21,647
BG42,EL22,926
BG42,EL23,807
BG42,EL24,756
BG42,EL25,975
BG42,EL30,875
BG42,EL41,894
BG42,EL42,1338
BG42,EL43,1847
BG42,ES11,4081
BG42,ES12,3920
BG42,ES13,3761
BG42,ES21,3648
BG42,ES22,3603
BG42,ES23,3628
BG42,ES24,3502
BG42,ES30,3900
BG42,ES41,3767
BG42,ES42,3752
BG42,ES43,3974
BG42,ES51,3346
BG42,ES52,3749
BG42,ES53,4211
BG42,ES61,4067
BG42,ES62,3796
BG42,ES63,4430
BG42,ES64,4685
BG42,ES70,8205
BG42,FI19,3505
BG42,FI1B,3291
BG42,FI1C,3415
BG42,FI1D,3805
BG42,FI20,3625
BG42,FR10,3103
BG42,FR21,2721
BG42,FR22,2911
BG42,FR23,3090
BG42,FR24,3097
BG42,FR25,3288
BG42,FR26,2875
BG42,FR30,3005
BG42,FR41,2609
BG42,FR42,2434
BG42,FR43,2717
BG42,FR51,3366
BG42,FR52,3401
BG42,FR53,3267
BG42,FR61,3430
BG42,FR62,3353
BG42,FR63,3163
BG42,FR71,2634
BG42,FR72,2888
BG42,FR81,3080
BG42,FR82,2764
BG42,FR83,2843
BG42,HR03,1098
BG42,HR04,882
BG42,HU10,745
BG42,HU21,776
BG42,HU22,858
BG42,HU23,703
BG42,HU31,799
BG42,HU32,699
BG42,HU33,624
BG42,IE01,4610
BG42,IE02,4478
BG42,ITC1,2210
BG42,ITC2,2233
BG42,ITC3,2295
BG42,ITC4,2027
BG42,ITF1,2121
BG42,ITF2,1814
BG42,ITF3,1800
BG42,ITF4,1521
BG42,ITF5,1615
BG42,ITF6,1785
BG42,ITG1,2234
BG42,ITG2,3291
BG42,ITH1,1842
BG42,ITH2,1887
BG42,ITH3,1763
BG42,ITH4,1566
BG42,ITH5,1951
BG42,ITI1,2074
BG42,ITI2,2115
BG42,ITI3,2134
BG42,ITI4,2250
BG42,LT00,1629
BG42,LU00,2762
BG42,LV00,1825
BG42,MT00,2664
BG42,NL11,2896
BG42,NL12,2945
BG42,NL13,2811
BG42,NL21,2935
BG42,NL22,2956
BG42,NL23,3035
BG42,NL31,3048
BG42,NL32,3112
BG42,NL33,3112
BG42,NL34,3109
BG42,NL41,2924
BG42,NL42,2837
BG42,PL11,1318
BG42,PL12,1318
BG42,PL21,1144
BG42,PL22,1205
BG42,PL31,1181
BG42,PL32,1031
BG42,PL33,1155
BG42,PL34,1405
BG42,PL41,1479
BG42,PL42,1766
BG42,PL43,1542
BG42,PL51,1362
BG42,PL52,1218
BG42,PL61,1530
BG42,PL62,1586
BG42,PL63,1708
BG42,PT11,4040
BG42,PT15,4235
BG42,PT16,4063
BG42,PT17,4254
BG42,PT18,4075
BG42,PT20,8864
BG42,PT30,7214
BG42,RO11,589
BG42,RO12,485
BG42,RO21,545
BG42,RO22,431
BG42,RO31,362
BG42,RO32,342
BG42,RO41,335
BG42,RO42,493
BG42,SE11,4083
BG42,SE12,4095
BG42,SE21,3847
BG42,SE22,3543
BG42,SE23,3797
BG42,SE31,4073
BG42,SE32,4419
BG42,SE33,4804
BG42,SI01,1165
BG42,SI02,1254
BG42,SK01,909
BG42,SK02,916
BG42,SK03,997
BG42,SK04,945
BG42,UKC1,3854
BG42,UKC2,3898
BG42,UKD1,3952
BG42,UKD3,3829
BG42,UKD4,3871
BG42,UKD6,3783
BG42,UKD7,3855
BG42,UKE1,3794
BG42,UKE2,3865
BG42,UKE3,3779
BG42,UKE4,3826
BG42,UKF1,3773
BG42,UKF2,3634
BG42,UKF3,3718
BG42,UKG1,3725
BG42,UKG2,3762
BG42,UKG3,3735
BG42,UKH1,3657
BG42,UKH2,3583
BG42,UKH3,3565
BG42,UKI1,3760
BG42,UKI2,3713
BG42,UKJ1,3730
BG42,UKJ2,3616
BG42,UKJ3,3688
BG42,UKJ4,3554
BG42,UKK1,3698
BG42,UKK2,3704
BG42,UKK3,3905
BG42,UKK4,3800
BG42,UKL1,3841
BG42,UKL2,3794
BG42,UKM2,4152
BG42,UKM3,4120
BG42,UKM5,4314
BG42,UKM6,4388
BG42,UKN0,4530
CY00,AT11,3839
CY00,AT12,3956
CY00,AT13,3910
CY00,AT21,3732
CY00,AT22,3682
CY00,AT31,4034
CY00,AT32,4059
CY00,AT33,4212
CY00,AT34,4513
CY00,BE10,5330
CY00,BE21,5449
CY00,BE22,5264
CY00,BE23,5456
CY00,BE24,5370
CY00,BE25,5532
CY00,BE31,5333
CY00,BE32,5407
CY00,BE33,5223
CY00,BE34,5174
CY00,BE35,5294
CY00,BG31,1878
CY00,BG32,1854
CY00,BG33,1857
CY00,BG34,1684
CY00,BG41,1761
CY00,BG42,1674
CY00,CY00,70
CY00,CZ01,3212
CY00,CZ02,3227
CY00,CZ03,3250
CY00,CZ04,3336
CY00,CZ05,3201
CY00,CZ06,3001
CY00,CZ07,3034
CY00,CZ08,3107
CY00,DE11,4397
CY00,DE12,4493
CY00,DE13,4580
CY00,DE14,4369
CY00,DE21,4127
CY00,DE22,4054
CY00,DE23,4212
CY00,DE24,4394
CY00,DE25,4312
CY00,DE26,4466
CY00,DE27,4229
CY00,DE30,4588
CY00,DE40,4486
CY00,DE50,4937
CY00,DE60,5081
CY00,DE71,4818
CY00,DE72,4769
CY00,DE73,4777
CY00,DE80,4823
CY00,DE91,4626
CY00,DE92,4729
CY00,DE93,4860
CY00,DE94,4937
CY00,DEA1,4864
CY00,DEA2,4823
CY00,DEA3,4903
CY00,DEA4,4827
CY00,DEA5,4823
CY00,DEB1,4666
CY00,DEB2,4773
CY00,DEB3,4580
CY00,DEC0,4698
CY00,DED2,4212
CY00,DED4,4278
CY00,DED5,4288
CY00,DEE0,4523
CY00,DEF0,5021
CY00,DEG0,4484
CY00,DK01,6140
CY00,DK02,6061
CY00,DK03,5884
CY00,DK04,5959
CY00,DK05,6116
CY00,EE00,4298
CY00,EL11,1816
CY00,EL12,2062
CY00,EL13,2200
CY00,EL14,2259
CY00,EL21,2349
CY00,EL22,2704
CY00,EL23,2542
CY00,EL24,2411
CY00,EL25,2720
CY00,EL30,2667
CY00,EL41,1937
CY00,EL42,2070
CY00,EL43,2854
CY00,ES11,6510
CY00,ES12,6160
CY00,ES13,6141
CY00,ES21,6133
CY00,ES22,6018
CY00,ES23,5913
CY00,ES24,5769
CY00,ES30,6098
CY00,ES41,6017
CY00,ES42,6061
CY00,ES43,6294
CY00,ES51,5560
CY00,ES52,6056
CY00,ES53,6524
CY00,ES61,6494
CY00,ES62,6141
CY00,ES63,6876
CY00,ES64,7157
CY00,ES70,11115
CY00,FI19,6063
CY00,FI1B,5805
CY00,FI1C,5944
CY00,FI1D,6377
CY00,FI20,6855
CY00,FR10,5304
CY00,FR21,4946
CY00,FR22,5199
CY00,FR23,5400
CY00,FR24,5390
CY00,FR25,5615
CY00,FR26,5086
CY00,FR30,5248
CY00,FR41,4858
CY00,FR42,4667
CY00,FR43,4975
CY00,FR51,5685
CY00,FR52,5868
CY00,FR53,5560
CY00,FR61,5780
CY00,FR62,5682
CY00,FR63,5398
CY00,FR71,4858
CY00,FR72,5147
CY00,FR81,5332
CY00,FR82,5007
CY00,FR83,5094
CY00,HR03,3086
CY00,HR04,2729
CY00,HU10,2693
CY00,HU21,2616
CY00,HU22,2699
CY00,HU23,2544
CY00,HU31,2664
CY00,HU32,2531
CY00,HU33,2426
CY00,IE01,7027
CY00,IE02,6905
CY00,ITC1,4379
CY00,ITC2,4399
CY00,ITC3,4492
CY00,ITC4,4160
CY00,ITF1,4069
CY00,ITF2,3882
CY00,ITF3,3833
CY00,ITF4,3561
CY00,ITF5,3646
CY00,ITF6,3844
CY00,ITG1,4309
CY00,ITG2,5561
CY00,ITH1,3977
CY00,ITH2,4014
CY00,ITH3,3868
CY00,ITH4,3702
CY00,ITH5,4088
CY00,ITI1,4196
CY00,ITI2,4273
CY00,ITI3,4266
CY00,ITI4,4480
CY00,LT00,3680
CY00,LU00,5076
CY00,LV00,3946
CY00,MT00,4673
CY00,NL11,5403
CY00,NL12,5456
CY00,NL13,5394
CY00,NL21,5327
CY00,NL22,5280
CY00,NL23,5384
CY00,NL31,5477
CY00,NL32,5469
CY00,NL33,5511
CY00,NL34,5461
CY00,NL41,5291
CY00,NL42,5170
CY00,PL11,3311
CY00,PL12,3316
CY00,PL21,3049
CY00,PL22,3274
CY00,PL31,3154
CY00,PL32,2956
CY00,PL33,3083
CY00,PL34,3435
CY00,PL41,3474
CY00,PL42,3782
CY00,PL43,3542
CY00,PL51,3314
CY00,PL52,3294
CY00,PL61,3510
CY00,PL62,3570
CY00,PL63,3718
CY00,PT11,6345
CY00,PT15,6534
CY00,PT16,6358
CY00,PT17,6583
CY00,PT18,6386
CY00,PT20,11770
CY00,PT30,9870
CY00,RO11,2368
CY00,RO12,2196
CY00,RO21,2287
CY00,RO22,2103
CY00,RO31,2063
CY00,RO32,2026
CY00,RO41,2038
CY00,RO42,2233
CY00,SE11,6731
CY00,SE12,6705
CY00,SE21,6372
CY00,SE22,6049
CY00,SE23,6331
CY00,SE31,6653
CY00,SE32,6991
CY00,SE33,7443
CY00,SI01,3057
CY00,SI02,3178
CY00,SK01,2789
CY00,SK02,2847
CY00,SK03,2962
CY00,SK04,2836
CY00,UKC1,6250
CY00,UKC2,6256
CY00,UKD1,6332
CY00,UKD3,6230
CY00,UKD4,6267
CY00,UKD6,6163
CY00,UKD7,6240
CY00,UKE1,6180
CY00,UKE2,6237
CY00,UKE3,6150
CY00,UKE4,6211
CY00,UKF1,6084
CY00,UKF2,6042
CY00,UKF3,6079
CY00,UKG1,6120
CY00,UKG2,6147
CY00,UKG3,6108
CY00,UKH1,6022
CY00,UKH2,5978
CY00,UKH3,5935
CY00,UKI1,6307
CY00,UKI2,6092
CY00,UKJ1,6066
CY00,UKJ2,5957
CY00,UKJ3,6085
CY00,UKJ4,5936
CY00,UKK1,6044
CY00,UKK2,6059
CY00,UKK3,6254
CY00,UKK4,6171
CY00,UKL1,6240
CY00,UKL2,6179
CY00,UKM2,6584
CY00,UKM3,6532
CY00,UKM5,6765
CY00,UKM6,6825
CY00,UKN0,6964
CZ01,AT11,564
CZ01,AT12,432
CZ01,AT13,471
CZ01,AT21,730
CZ01,AT22,671
CZ01,AT31,393
CZ01,AT32,587
CZ01,AT33,703
CZ01,AT34,773
CZ01,BE10,1129
CZ01,BE21,1144
CZ01,BE22,1074
CZ01,BE23,1209
CZ01,BE24,1170
CZ01,BE25,1284
CZ01,BE31,1158
CZ01,BE32,1202
CZ01,BE33,1048
CZ01,BE34,987
CZ01,BE35,1114
CZ01,BG31,1232
CZ01,BG32,1318
CZ01,BG33,1393
CZ01,BG34,1410
CZ01,BG41,1226
CZ01,BG42,1309
CZ01,CY00,3239
CZ01,CZ01,17
CZ01,CZ02,51
CZ01,CZ03,124
CZ01,CZ04,112
CZ01,CZ05,132
CZ01,CZ06,223
CZ01,CZ07,292
CZ01,CZ08,369
CZ01,DE11,581
CZ01,DE12,627
CZ01,DE13,777
CZ01,DE14,658
CZ01,DE21,499
CZ01,DE22,348
CZ01,DE23,301
CZ01,DE24,381
CZ01,DE25,394
CZ01,DE26,531
CZ01,DE27,569
CZ01,DE30,452
CZ01,DE40,441
CZ01,DE50,801
CZ01,DE60,845
CZ01,DE71,680
CZ01,DE72,733
CZ01,DE73,654
CZ01,DE80,748
CZ01,DE91,557
CZ01,DE92,644
CZ01,DE93,751
CZ01,DE94,855
CZ01,DEA1,876
CZ01,DEA2,870
CZ01,DEA3,852
CZ01,DEA4,738
CZ01,DEA5,808
CZ01,DEB1,763
CZ01,DEB2,829
CZ01,DEB3,663
CZ01,DEC0,771
CZ01,DED2,205
CZ01,DED4,258
CZ01,DED5,315
CZ01,DEE0,421
CZ01,DEF0,895
CZ01,DEG0,435
CZ01,DK01,1497
CZ01,DK02,1419
CZ01,DK03,1240
CZ01,DK04,1317
CZ01,DK05,1440
CZ01,EE00,1477
CZ01,EL11,1710
CZ01,EL12,1585
CZ01,EL13,1656
CZ01,EL14,1737
CZ01,EL21,1812
CZ01,EL22,2104
CZ01,EL23,1940
CZ01,EL24,1939
CZ01,EL25,2153
CZ01,EL30,2095
CZ01,EL41,2435
CZ01,EL42,2822
CZ01,EL43,3115
CZ01,ES11,2798
CZ01,ES12,2551
CZ01,ES13,2428
CZ01,ES21,2291
CZ01,ES22,2290
CZ01,ES23,2344
CZ01,ES24,2486
CZ01,ES30,2625
CZ01,ES41,2510
CZ01,ES42,2697
CZ01,ES43,2811
CZ01,ES51,2320
CZ01,ES52,2767
CZ01,ES53,3208
CZ01,ES61,3065
CZ01,ES62,2828
CZ01,ES63,3482
CZ01,ES64,3742
CZ01,ES70,7217
CZ01,FI19,2584
CZ01,FI1B,2395
CZ01,FI1C,2514
CZ01,FI1D,2912
CZ01,FI20,2424
CZ01,FR10,1421
CZ01,FR21,1090
CZ01,FR22,1334
CZ01,FR23,1622
CZ01,FR24,1552
CZ01,FR25,1818
CZ01,FR26,1303
CZ01,FR30,1250
CZ01,FR41,881
CZ01,FR42,792
CZ01,FR43,1050
CZ01,FR51,2097
CZ01,FR52,1925
CZ01,FR53,1883
CZ01,FR61,2008
CZ01,FR62,2262
CZ01,FR63,1689
CZ01,FR71,1513
CZ01,FR72,1503
CZ01,FR81,2008
CZ01,FR82,1840
CZ01,FR83,2283
CZ01,HR03,1114
CZ01,HR04,762
CZ01,HU10,713
CZ01,HU21,594
CZ01,HU22,510
CZ01,HU23,693
CZ01,HU31,683
CZ01,HU32,806
CZ01,HU33,786
CZ01,IE01,2824
CZ01,IE02,2708
CZ01,ITC1,1423
CZ01,ITC2,1454
CZ01,ITC3,1503
CZ01,ITC4,1213
CZ01,ITF1,1714
CZ01,ITF2,1922
CZ01,ITF3,2178
CZ01,ITF4,2187
CZ01,ITF5,2241
CZ01,ITF6,2613
CZ01,ITG1,3102
CZ01,ITG2,2761
CZ01,ITH1,836
CZ01,ITH2,966
CZ01,ITH3,1059
CZ01,ITH4,932
CZ01,ITH5,1276
CZ01,ITI1,1506
CZ01,ITI2,1498
CZ01,ITI3,1515
CZ01,ITI4,1864
CZ01,LT00,1057
CZ01,LU00,921
CZ01,LV00,1225
CZ01,MT00,3282
CZ01,NL11,1018
CZ01,NL12,1087
CZ01,NL13,1013
CZ01,NL21,976
CZ01,NL22,1038
CZ01,NL23,1078
CZ01,NL31,1130
CZ01,NL32,1150
CZ01,NL33,1199
CZ01,NL34,1208
CZ01,NL41,1056
CZ01,NL42,1002
CZ01,PL11,520
CZ01,PL12,689
CZ01,PL21,547
CZ01,PL22,431
CZ01,PL31,766
CZ01,PL32,749
CZ01,PL33,557
CZ01,PL34,835
CZ01,PL41,413
CZ01,PL42,587
CZ01,PL43,336
CZ01,PL51,242
CZ01,PL52,319
CZ01,PL61,556
CZ01,PL62,784
CZ01,PL63,711
CZ01,PT11,2823
CZ01,PT15,3073
CZ01,PT16,2876
CZ01,PT17,3113
CZ01,PT18,2962
CZ01,PT20,7829
CZ01,PT30,6101
CZ01,RO11,926
CZ01,RO12,1085
CZ01,RO21,1246
CZ01,RO22,1337
CZ01,RO31,1219
CZ01,RO32,1248
CZ01,RO41,1118
CZ01,RO42,925
CZ01,SE11,2087
CZ01,SE12,2037
CZ01,SE21,1822
CZ01,SE22,1535
CZ01,SE23,1764
CZ01,SE31,2097
CZ01,SE32,2459
CZ01,SE33,2834
CZ01,SI01,724
CZ01,SI02,773
CZ01,SK01,404
CZ01,SK02,432
CZ01,SK03,505
CZ01,SK04,676
CZ01,UKC1,2102
CZ01,UKC2,2121
CZ01,UKD1,2167
CZ01,UKD3,2033
CZ01,UKD4,2084
CZ01,UKD6,2016
CZ01,UKD7,2045
CZ01,UKE1,2006
CZ01,UKE2,2059
CZ01,UKE3,1987
CZ01,UKE4,2034
CZ01,UKF1,1947
CZ01,UKF2,1883
CZ01,UKF3,1919
CZ01,UKG1,1920
CZ01,UKG2,1980
CZ01,UKG3,1942
CZ01,UKH1,1837
CZ01,UKH2,1800
CZ01,UKH3,1775
CZ01,UKI1,1852
CZ01,UKI2,1835
CZ01,UKJ1,1845
CZ01,UKJ2,1791
CZ01,UKJ3,1862
CZ01,UKJ4,1734
CZ01,UKK1,1910
CZ01,UKK2,1912
CZ01,UKK3,2100
CZ01,UKK4,2009
CZ01,UKL1,2038
CZ01,UKL2,1997
CZ01,UKM2,2348
CZ01,UKM3,2327
CZ01,UKM5,2525
CZ01,UKM6,2577
CZ01,UKN0,2785
CZ02,AT11,575
CZ02,AT12,442
CZ02,AT13,482
CZ02,AT21,749
CZ02,AT22,685
CZ02,AT31,406
CZ02,AT32,595
CZ02,AT33,727
CZ02,AT34,798
CZ02,BE10,1147
CZ02,BE21,1151
CZ02,BE22,1086
CZ02,BE23,1223
CZ02,BE24,1184
CZ02,BE25,1300
CZ02,BE31,1161
CZ02,BE32,1221
CZ02,BE33,1060
CZ02,BE34,1009
CZ02,BE35,1128
CZ02,BG31,1224
CZ02,BG32,1316
CZ02,BG33,1396
CZ02,BG34,1406
CZ02,BG41,1211
CZ02,BG42,1300
CZ02,CY00,3254
CZ02,CZ01,51
CZ02,CZ02,68
CZ02,CZ03,139
CZ02,CZ04,127
CZ02,CZ05,131
CZ02,CZ06,226
CZ02,CZ07,291
CZ02,CZ08,364
CZ02,DE11,605
CZ02,DE12,651
CZ02,DE13,798
CZ02,DE14,685
CZ02,DE21,521
CZ02,DE22,378
CZ02,DE23,322
CZ02,DE24,382
CZ02,DE25,415
CZ02,DE26,552
CZ02,DE27,586
CZ02,DE30,481
CZ02,DE40,469
CZ02,DE50,812
CZ02,DE60,869
CZ02,DE71,687
CZ02,DE72,720
CZ02,DE73,667
CZ02,DE80,779
CZ02,DE91,579
CZ02,DE92,667
CZ02,DE93,786
CZ02,DE94,864
CZ02,DEA1,891
CZ02,DEA2,881
CZ02,DEA3,869
CZ02,DEA4,762
CZ02,DEA5,826
CZ02,DEB1,781
CZ02,DEB2,852
CZ02,DEB3,687
CZ02,DEC0,784
CZ02,DED2,229
CZ02,DED4,289
CZ02,DED5,340
CZ02,DEE0,461
CZ02,DEF0,916
CZ02,DEG0,452
CZ02,DK01,1527
CZ02,DK02,1451
CZ02,DK03,1272
CZ02,DK04,1348
CZ02,DK05,1469
CZ02,EE00,1497
CZ02,EL11,1695
CZ02,EL12,1593
CZ02,EL13,1694
CZ02,EL14,1743
CZ02,EL21,1818
CZ02,EL22,2123
CZ02,EL23,1951
CZ02,EL24,1903
CZ02,EL25,2155
CZ02,EL30,2162
CZ02,EL41,2473
CZ02,EL42,2831
CZ02,EL43,3127
CZ02,ES11,2826
CZ02,ES12,2595
CZ02,ES13,2437
CZ02,ES21,2318
CZ02,ES22,2320
CZ02,ES23,2362
CZ02,ES24,2499
CZ02,ES30,2727
CZ02,ES41,2512
CZ02,ES42,2709
CZ02,ES43,2835
CZ02,ES51,2341
CZ02,ES52,2756
CZ02,ES53,3247
CZ02,ES61,3073
CZ02,ES62,2834
CZ02,ES63,3503
CZ02,ES64,3764
CZ02,ES70,7172
CZ02,FI19,2600
CZ02,FI1B,2402
CZ02,FI1C,2520
CZ02,FI1D,2882
CZ02,FI20,2451
CZ02,FR10,1555
CZ02,FR21,1096
CZ02,FR22,1351
CZ02,FR23,1652
CZ02,FR24,1574
CZ02,FR25,1835
CZ02,FR26,1338
CZ02,FR30,1257
CZ02,FR41,897
CZ02,FR42,825
CZ02,FR43,1064
CZ02,FR51,2113
CZ02,FR52,1931
CZ02,FR53,1892
CZ02,FR61,2041
CZ02,FR62,2232
CZ02,FR63,1749
CZ02,FR71,1532
CZ02,FR72,1566
CZ02,FR81,2005
CZ02,FR82,1870
CZ02,FR83,2283
CZ02,HR03,1136
CZ02,HR04,765
CZ02,HU10,709
CZ02,HU21,593
