start_location,end_location,total_distance
CZ01,UKF1,2620
CZ01,UKF2,2516
CZ01,UKF3,2523
CZ01,UKG1,2634
CZ01,UKG2,2706
CZ01,UKG3,2632
CZ01,UKH1,2355
CZ01,UKH2,2374
CZ01,UKH3,2272
CZ01,UKI1,2302
CZ01,UKI2,2304
CZ01,UKJ1,2430
CZ01,UKJ2,2314
CZ01,UKJ3,2470
CZ01,UKJ4,2182
CZ01,UKK1,2628
CZ01,UKK2,2633
CZ01,UKK3,3042
CZ01,UKK4,2839
CZ01,UKL1,2872
CZ01,UKL2,2783
CZ01,UKM2,3251
CZ01,UKM3,3292
CZ01,UKM5,3429
CZ01,UKM6,3574
CZ01,UKN0,3508
CZ02,AT11,737
CZ02,AT12,560
CZ02,AT13,598
CZ02,AT21,912
CZ02,AT22,836
CZ02,AT31,503
CZ02,AT32,708
CZ02,AT33,943
CZ02,AT34,1083
CZ02,BE10,1641
CZ02,BE21,1603
CZ02,BE22,1478
CZ02,BE23,1709
CZ02,BE24,1629
CZ02,BE25,1818
CZ02,BE31,1623
CZ02,BE32,1713
CZ02,BE33,1462
CZ02,BE34,1469
CZ02,BE35,1592
CZ02,BG31,2286
CZ02,BG32,2563
CZ02,BG33,2793
CZ02,BG34,2852
CZ02,BG41,2383
CZ02,BG42,2645
CZ02,CY00,5218
CZ02,CZ01,85
CZ02,CZ02,116
CZ02,CZ03,250
CZ02,CZ04,223
CZ02,CZ05,228
CZ02,CZ06,380
CZ02,CZ07,496
CZ02,CZ08,632
CZ02,DE11,902
CZ02,DE12,991
CZ02,DE13,1180
CZ02,DE14,993
CZ02,DE21,719
CZ02,DE22,504
CZ02,DE23,469
CZ02,DE24,531
CZ02,DE25,614
CZ02,DE26,793
CZ02,DE27,823
CZ02,DE30,664
CZ02,DE40,636
CZ02,DE50,1163
CZ02,DE60,1169
CZ02,DE71,983
CZ02,DE72,998
CZ02,DE73,888
CZ02,DE80,1044
CZ02,DE91,845
CZ02,DE92,982
CZ02,DE93,1105
CZ02,DE94,1249
CZ02,DEA1,1294
CZ02,DEA2,1274
CZ02,DEA3,1247
CZ02,DEA4,1081
CZ02,DEA5,1179
CZ02,DEB1,1146
CZ02,DEB2,1272
CZ02,DEB3,1051
CZ02,DEC0,1213
CZ02,DED2,313
CZ02,DED4,376
CZ02,DED5,489
CZ02,DEE0,660
CZ02,DEF0,1259
CZ02,DEG0,634
CZ02,DK01,1602
CZ02,DK02,1562
CZ02,DK03,1624
CZ02,DK04,1778
CZ02,DK05,1967
CZ02,EE00,2924
CZ02,EL11,2964
CZ02,EL12,2762
CZ02,EL13,2757
CZ02,EL14,3010
CZ02,EL21,2988
CZ02,EL22,3179
CZ02,EL23,3294
CZ02,EL24,3300
CZ02,EL25,3640
CZ02,EL30,3514
CZ02,EL41,3725
CZ02,EL42,4188
CZ02,EL43,4242
CZ02,ES11,4403
CZ02,ES12,3893
CZ02,ES13,3566
CZ02,ES21,3347
CZ02,ES22,3388
CZ02,ES23,3500
CZ02,ES24,3486
CZ02,ES30,4043
CZ02,ES41,3885
CZ02,ES42,4091
CZ02,ES43,4568
CZ02,ES51,3094
CZ02,ES52,3875
CZ02,ES53,3521
CZ02,ES61,4732
CZ02,ES62,4148
CZ02,ES63,5074
CZ02,ES64,4865
CZ02,ES70,7753
CZ02,FI19,3395
CZ02,FI1B,3077
CZ02,FI1C,3236
CZ02,FI1D,4040
CZ02,FI20,2956
CZ02,FR10,1958
CZ02,FR21,1654
CZ02,FR22,1909
CZ02,FR23,2220
CZ02,FR24,2182
CZ02,FR25,2430
CZ02,FR26,1839
CZ02,FR30,1873
CZ02,FR41,1358
CZ02,FR42,1223
CZ02,FR43,1521
CZ02,FR51,2626
CZ02,FR52,2804
CZ02,FR53,2645
CZ02,FR61,2913
CZ02,FR62,2789
CZ02,FR63,2417
CZ02,FR71,1976
CZ02,FR72,2160
CZ02,FR81,2552
CZ02,FR82,2295
CZ02,FR83,2297
CZ02,HR03,1631
CZ02,HR04,1183
CZ02,HU10,1011
CZ02,HU21,939
CZ02,HU22,826
CZ02,HU23,1101
CZ02,HU31,1112
CZ02,HU32,1305
CZ02,HU33,1265
CZ02,IE01,3647
CZ02,IE02,3427
CZ02,ITC1,1759
CZ02,ITC2,1763
CZ02,ITC3,1832
CZ02,ITC4,1515
CZ02,ITF1,2172
CZ02,ITF2,2389
CZ02,ITF3,2542
CZ02,ITF4,2707
CZ02,ITF5,2730
CZ02,ITF6,3160
CZ02,ITG1,3548
CZ02,ITG2,2863
CZ02,ITH1,1132
CZ02,ITH2,1279
CZ02,ITH3,1371
CZ02,ITH4,1190
CZ02,ITH5,1641
CZ02,ITI1,1854
CZ02,ITI2,2011
CZ02,ITI3,1900
CZ02,ITI4,2257
CZ02,LT00,1983
CZ02,LU00,1366
CZ02,LV00,2377
CZ02,MT00,3865
CZ02,NL11,1443
CZ02,NL12,1565
CZ02,NL13,1439
CZ02,NL21,1393
CZ02,NL22,1471
CZ02,NL23,1565
CZ02,NL31,1564
CZ02,NL32,1625
CZ02,NL33,1661
CZ02,NL34,1732
CZ02,NL41,1528
CZ02,NL42,1413
CZ02,PL11,866
CZ02,PL12,1152
CZ02,PL21,923
CZ02,PL22,731
CZ02,PL31,1366
CZ02,PL32,1228
CZ02,PL33,1038
CZ02,PL34,1522
CZ02,PL41,731
CZ02,PL42,881
CZ02,PL43,579
CZ02,PL51,424
CZ02,PL52,552
CZ02,PL61,991
CZ02,PL62,1357
CZ02,PL63,1237
CZ02,PT11,4564
CZ02,PT15,5240
CZ02,PT16,4694
CZ02,PT17,4970
CZ02,PT18,4799
CZ02,PT20,7734
CZ02,PT30,6954
CZ02,RO11,1659
CZ02,RO12,2013
CZ02,RO21,2343
CZ02,RO22,2633
CZ02,RO31,2343
CZ02,RO32,2425
CZ02,RO41,2098
CZ02,RO42,1572
CZ02,SE11,2654
CZ02,SE12,2559
CZ02,SE21,2092
CZ02,SE22,1666
CZ02,SE23,2183
CZ02,SE31,2744
CZ02,SE32,3440
CZ02,SE33,4188
CZ02,SI01,1052
CZ02,SI02,1091
CZ02,SK01,626
CZ02,SK02,695
CZ02,SK03,845
CZ02,SK04,1128
CZ02,UKC1,2859
CZ02,UKC2,2923
CZ02,UKD1,3033
CZ02,UKD3,2816
CZ02,UKD4,2891
CZ02,UKD6,2803
CZ02,UKD7,2877
CZ02,UKE1,2646
CZ02,UKE2,2764
CZ02,UKE3,2689
CZ02,UKE4,2746
CZ02,UKF1,2627
CZ02,UKF2,2513
CZ02,UKF3,2518
CZ02,UKG1,2644
CZ02,UKG2,2708
CZ02,UKG3,2632
CZ02,UKH1,2367
CZ02,UKH2,2388
CZ02,UKH3,2289
CZ02,UKI1,2311
CZ02,UKI2,2325
CZ02,UKJ1,2445
CZ02,UKJ2,2332
CZ02,UKJ3,2486
CZ02,UKJ4,2199
CZ02,UKK1,2639
CZ02,UKK2,2627
CZ02,UKK3,3051
CZ02,UKK4,2862
CZ02,UKL1,2868
CZ02,UKL2,2796
CZ02,UKM2,3261
CZ02,UKM3,3300
CZ02,UKM5,3449
CZ02,UKM6,3643
CZ02,UKN0,3526
CZ03,AT11,672
CZ03,AT12,500
CZ03,AT13,544
CZ03,AT21,753
CZ03,AT22,690
CZ03,AT31,359
CZ03,AT32,516
CZ03,AT33,732
CZ03,AT34,898
CZ03,BE10,1557
CZ03,BE21,1533
CZ03,BE22,1388
CZ03,BE23,1655
CZ03,BE24,1536
CZ03,BE25,1748
CZ03,BE31,1543
CZ03,BE32,1611
CZ03,BE33,1354
CZ03,BE34,1328
CZ03,BE35,1490
CZ03,BG31,2359
CZ03,BG32,2603
CZ03,BG33,2839
CZ03,BG34,2860
CZ03,BG41,2420
CZ03,BG42,2642
CZ03,CY00,5271
CZ03,CZ01,229
CZ03,CZ02,250
CZ03,CZ03,160
CZ03,CZ04,323
CZ03,CZ05,409
CZ03,CZ06,417
CZ03,CZ07,602
CZ03,CZ08,731
CZ03,DE11,776
CZ03,DE12,870
CZ03,DE13,1059
CZ03,DE14,844
CZ03,DE21,542
CZ03,DE22,322
CZ03,DE23,355
CZ03,DE24,471
CZ03,DE25,477
CZ03,DE26,696
CZ03,DE27,659
CZ03,DE30,815
CZ03,DE40,803
CZ03,DE50,1227
CZ03,DE60,1249
CZ03,DE71,858
CZ03,DE72,925
CZ03,DE73,872
CZ03,DE80,1195
CZ03,DE91,906
CZ03,DE92,1050
CZ03,DE93,1190
CZ03,DE94,1370
CZ03,DEA1,1263
CZ03,DEA2,1202
CZ03,DEA3,1268
CZ03,DEA4,1125
CZ03,DEA5,1173
CZ03,DEB1,1048
CZ03,DEB2,1148
CZ03,DEB3,929
CZ03,DEC0,1103
CZ03,DED2,472
CZ03,DED4,422
CZ03,DED5,602
CZ03,DEE0,730
CZ03,DEF0,1360
CZ03,DEG0,624
CZ03,DK01,1740
CZ03,DK02,1707
CZ03,DK03,1703
CZ03,DK04,1877
CZ03,DK05,2064
CZ03,EE00,3100
CZ03,EL11,2981
CZ03,EL12,2777
CZ03,EL13,2746
CZ03,EL14,3014
CZ03,EL21,2999
CZ03,EL22,3221
CZ03,EL23,3347
CZ03,EL24,3302
CZ03,EL25,3645
CZ03,EL30,3516
CZ03,EL41,3724
CZ03,EL42,4069
CZ03,EL43,4240
CZ03,ES11,4268
CZ03,ES12,3745
CZ03,ES13,3462
CZ03,ES21,3202
CZ03,ES22,3208
CZ03,ES23,3336
CZ03,ES24,3342
CZ03,ES30,3859
CZ03,ES41,3748
CZ03,ES42,3953
CZ03,ES43,4422
CZ03,ES51,2927
CZ03,ES52,3674
CZ03,ES53,3384
CZ03,ES61,4624
CZ03,ES62,3969
CZ03,ES63,4921
CZ03,ES64,4703
CZ03,ES70,7619
CZ03,FI19,3619
CZ03,FI1B,3274
CZ03,FI1C,3445
CZ03,FI1D,4272
CZ03,FI20,3119
CZ03,FR10,1853
CZ03,FR21,1521
CZ03,FR22,1764
CZ03,FR23,2047
CZ03,FR24,2020
CZ03,FR25,2269
CZ03,FR26,1662
CZ03,FR30,1801
CZ03,FR41,1226
CZ03,FR42,1062
CZ03,FR43,1384
CZ03,FR51,2469
CZ03,FR52,2715
CZ03,FR53,2522
CZ03,FR61,2730
CZ03,FR62,2651
CZ03,FR63,2261
CZ03,FR71,1791
CZ03,FR72,1981
CZ03,FR81,2398
CZ03,FR82,2107
CZ03,FR83,2071
CZ03,HR03,1405
CZ03,HR04,1091
CZ03,HU10,1022
CZ03,HU21,936
CZ03,HU22,793
CZ03,HU23,1082
CZ03,HU31,1164
CZ03,HU32,1380
CZ03,HU33,1301
CZ03,IE01,3557
CZ03,IE02,3339
CZ03,ITC1,1562
CZ03,ITC2,1583
CZ03,ITC3,1651
CZ03,ITC4,1331
CZ03,ITF1,1958
CZ03,ITF2,2174
CZ03,ITF3,2375
CZ03,ITF4,2571
CZ03,ITF5,2550
CZ03,ITF6,2937
CZ03,ITG1,3381
CZ03,ITG2,2632
CZ03,ITH1,919
CZ03,ITH2,1060
CZ03,ITH3,1177
CZ03,ITH4,985
CZ03,ITH5,1414
CZ03,ITI1,1638
CZ03,ITI2,1790
CZ03,ITI3,1698
CZ03,ITI4,2058
CZ03,LT00,2168
CZ03,LU00,1229
CZ03,LV00,2602
CZ03,MT00,3699
CZ03,NL11,1525
CZ03,NL12,1632
CZ03,NL13,1502
CZ03,NL21,1429
CZ03,NL22,1444
CZ03,NL23,1568
CZ03,NL31,1541
CZ03,NL32,1617
CZ03,NL33,1632
CZ03,NL34,1659
CZ03,NL41,1464
CZ03,NL42,1348
CZ03,PL11,1070
CZ03,PL12,1357
CZ03,PL21,1055
CZ03,PL22,882
CZ03,PL31,1534
CZ03,PL32,1397
CZ03,PL33,1218
CZ03,PL34,1718
CZ03,PL41,939
CZ03,PL42,1121
CZ03,PL43,745
CZ03,PL51,626
CZ03,PL52,728
CZ03,PL61,1174
CZ03,PL62,1570
CZ03,PL63,1455
CZ03,PT11,4378
CZ03,PT15,5029
CZ03,PT16,4543
CZ03,PT17,4811
CZ03,PT18,4695
CZ03,PT20,7560
CZ03,PT30,6785
CZ03,RO11,1700
CZ03,RO12,2103
CZ03,RO21,2393
CZ03,RO22,2667
CZ03,RO31,2404
CZ03,RO32,2487
CZ03,RO41,2088
CZ03,RO42,1582
CZ03,SE11,2801
CZ03,SE12,2773
CZ03,SE21,2238
CZ03,SE22,1816
CZ03,SE23,2322
CZ03,SE31,2909
CZ03,SE32,3579
CZ03,SE33,4256
CZ03,SI01,893
CZ03,SI02,919
CZ03,SK01,642
CZ03,SK02,747
CZ03,SK03,945
CZ03,SK04,1236
CZ03,UKC1,2806
CZ03,UKC2,2848
CZ03,UKD1,2944
CZ03,UKD3,2737
CZ03,UKD4,2822
CZ03,UKD6,2738
CZ03,UKD7,2797
CZ03,UKE1,2579
CZ03,UKE2,2675
CZ03,UKE3,2625
CZ03,UKE4,2644
CZ03,UKF1,2534
CZ03,UKF2,2470
CZ03,UKF3,2451
CZ03,UKG1,2603
CZ03,UKG2,2647
CZ03,UKG3,2532
CZ03,UKH1,2289
CZ03,UKH2,2306
CZ03,UKH3,2212
CZ03,UKI1,2220
CZ03,UKI2,2254
CZ03,UKJ1,2384
CZ03,UKJ2,2203
CZ03,UKJ3,2408
CZ03,UKJ4,2118
CZ03,UKK1,2547
CZ03,UKK2,2542
CZ03,UKK3,2959
CZ03,UKK4,2765
CZ03,UKL1,2777
CZ03,UKL2,2685
CZ03,UKM2,3199
CZ03,UKM3,3249
CZ03,UKM5,3396
CZ03,UKM6,3566
CZ03,UKN0,3452
CZ04,AT11,914
CZ04,AT12,727
CZ04,AT13,771
CZ04,AT21,1024
CZ04,AT22,983
CZ04,AT31,637
CZ04,AT32,795
CZ04,AT33,920
CZ04,AT34,1036
CZ04,BE10,1487
CZ04,BE21,1458
CZ04,BE22,1304
CZ04,BE23,1557
CZ04,BE24,1463
CZ04,BE25,1658
CZ04,BE31,1463
CZ04,BE32,1553
CZ04,BE33,1295
CZ04,BE34,1362
CZ04,BE35,1440
CZ04,BG31,2464
CZ04,BG32,2736
CZ04,BG33,2981
CZ04,BG34,3010
CZ04,BG41,2585
CZ04,BG42,2858
CZ04,CY00,5395
CZ04,CZ01,203
CZ04,CZ02,223
CZ04,CZ03,323
CZ04,CZ04,139
CZ04,CZ05,346
CZ04,CZ06,552
CZ04,CZ07,666
CZ04,CZ08,797
CZ04,DE11,817
CZ04,DE12,894
CZ04,DE13,1113
CZ04,DE14,923
CZ04,DE21,683
CZ04,DE22,519
CZ04,DE23,405
CZ04,DE24,395
CZ04,DE25,518
CZ04,DE26,640
CZ04,DE27,767
CZ04,DE30,551
CZ04,DE40,537
CZ04,DE50,1000
CZ04,DE60,1014
CZ04,DE71,833
CZ04,DE72,830
CZ04,DE73,722
CZ04,DE80,918
CZ04,DE91,684
CZ04,DE92,814
CZ04,DE93,932
CZ04,DE94,1111
CZ04,DEA1,1125
CZ04,DEA2,1087
CZ04,DEA3,1077
CZ04,DEA4,908
CZ04,DEA5,997
CZ04,DEB1,961
CZ04,DEB2,1153
CZ04,DEB3,949
CZ04,DEC0,1115
CZ04,DED2,212
CZ04,DED4,213
CZ04,DED5,324
CZ04,DEE0,481
CZ04,DEF0,1121
CZ04,DEG0,465
CZ04,DK01,1474
CZ04,DK02,1420
CZ04,DK03,1469
CZ04,DK04,1605
CZ04,DK05,1823
CZ04,EE00,2948
CZ04,EL11,3130
CZ04,EL12,2940
CZ04,EL13,2918
CZ04,EL14,3176
CZ04,EL21,3154
CZ04,EL22,3369
CZ04,EL23,3493
CZ04,EL24,3462
CZ04,EL25,3839
CZ04,EL30,3701
CZ04,EL41,3894
CZ04,EL42,4367
CZ04,EL43,4397
CZ04,ES11,4326
CZ04,ES12,3781
CZ04,ES13,3524
CZ04,ES21,3305
CZ04,ES22,3318
CZ04,ES23,3446
CZ04,ES24,3492
CZ04,ES30,3985
CZ04,ES41,3830
CZ04,ES42,4071
CZ04,ES43,4450
CZ04,ES51,3065
CZ04,ES52,3826
CZ04,ES53,3496
CZ04,ES61,4684
CZ04,ES62,4086
CZ04,ES63,4996
CZ04,ES64,4822
CZ04,ES70,7696
CZ04,FI19,3454
CZ04,FI1B,3103
CZ04,FI1C,3268
CZ04,FI1D,4062
CZ04,FI20,2847
CZ04,FR10,1870
CZ04,FR21,1552
CZ04,FR22,1794
CZ04,FR23,2086
CZ04,FR24,2110
CZ04,FR25,2324
CZ04,FR26,1759
CZ04,FR30,1706
CZ04,FR41,1280
CZ04,FR42,1142
CZ04,FR43,1480
CZ04,FR51,2570
CZ04,FR52,2711
CZ04,FR53,2608
CZ04,FR61,2858
CZ04,FR62,2767
CZ04,FR63,2359
CZ04,FR71,1936
CZ04,FR72,2132
CZ04,FR81,2543
CZ04,FR82,2290
CZ04,FR83,2285
CZ04,HR03,1694
CZ04,HR04,1341
CZ04,HU10,1203
CZ04,HU21,1117
CZ04,HU22,985
CZ04,HU23,1250
CZ04,HU31,1305
CZ04,HU32,1448
CZ04,HU33,1453
CZ04,IE01,3460
CZ04,IE02,3245
CZ04,ITC1,1731
CZ04,ITC2,1734
CZ04,ITC3,1812
CZ04,ITC4,1501
CZ04,ITF1,2245
CZ04,ITF2,2446
CZ04,ITF3,2611
CZ04,ITF4,2764
CZ04,ITF5,2788
CZ04,ITF6,3186
CZ04,ITG1,3568
CZ04,ITG2,2871
CZ04,ITH1,1127
CZ04,ITH2,1260
CZ04,ITH3,1406
CZ04,ITH4,1290
CZ04,ITH5,1667
CZ04,ITI1,1867
CZ04,ITI2,2055
CZ04,ITI3,1948
CZ04,ITI4,2296
CZ04,LT00,2016
CZ04,LU00,1271
CZ04,LV00,2419
CZ04,MT00,3949
CZ04,NL11,1298
CZ04,NL12,1409
CZ04,NL13,1287
CZ04,NL21,1231
CZ04,NL22,1298
CZ04,NL23,1404
CZ04,NL31,1391
CZ04,NL32,1456
CZ04,NL33,1484
CZ04,NL34,1572
CZ04,NL41,1366
CZ04,NL42,1254
CZ04,PL11,1006
CZ04,PL12,1264
CZ04,PL21,1068
CZ04,PL22,891
CZ04,PL31,1477
CZ04,PL32,1389
CZ04,PL33,1166
CZ04,PL34,1584
CZ04,PL41,787
CZ04,PL42,859
CZ04,PL43,556
CZ04,PL51,514
CZ04,PL52,706
CZ04,PL61,1020
CZ04,PL62,1366
CZ04,PL63,1268
CZ04,PT11,4463
CZ04,PT15,5180
CZ04,PT16,4611
CZ04,PT17,4915
CZ04,PT18,4756
CZ04,PT20,7628
CZ04,PT30,6858
CZ04,RO11,1813
CZ04,RO12,2168
CZ04,RO21,2472
CZ04,RO22,2816
CZ04,RO31,2503
CZ04,RO32,2573
CZ04,RO41,2244
CZ04,RO42,1748
CZ04,SE11,2541
CZ04,SE12,2445
CZ04,SE21,1968
CZ04,SE22,1562
CZ04,SE23,2085
CZ04,SE31,2650
CZ04,SE32,3321
CZ04,SE33,4069
CZ04,SI01,1182
CZ04,SI02,1203
CZ04,SK01,804
CZ04,SK02,877
CZ04,SK03,1033
CZ04,SK04,1291
CZ04,UKC1,2700
CZ04,UKC2,2761
CZ04,UKD1,2874
CZ04,UKD3,2621
CZ04,UKD4,2750
CZ04,UKD6,2655
CZ04,UKD7,2710
CZ04,UKE1,2477
CZ04,UKE2,2592
CZ04,UKE3,2528
CZ04,UKE4,2570
CZ04,UKF1,2479
CZ04,UKF2,2378
CZ04,UKF3,2378
CZ04,UKG1,2485
CZ04,UKG2,2540
CZ04,UKG3,2471
CZ04,UKH1,2221
CZ04,UKH2,2240
CZ04,UKH3,2130
CZ04,UKI1,2139
CZ04,UKI2,2170
CZ04,UKJ1,2289
CZ04,UKJ2,2169
CZ04,UKJ3,2343
CZ04,UKJ4,2048
CZ04,UKK1,2475
CZ04,UKK2,2480
CZ04,UKK3,2904
CZ04,UKK4,2700
CZ04,UKL1,2702
CZ04,UKL2,2623
CZ04,UKM2,3094
CZ04,UKM3,3125
CZ04,UKM5,3279
CZ04,UKM6,3449
CZ04,UKN0,3330
CZ05,AT11,714
CZ05,AT12,566
CZ05,AT13,556
CZ05,AT21,1015
CZ05,AT22,863
CZ05,AT31,635
CZ05,AT32,860
CZ05,AT33,1110
CZ05,AT34,1273
CZ05,BE10,1825
CZ05,BE21,1769
CZ05,BE22,1661
CZ05,BE23,1875
CZ05,BE24,1784
CZ05,BE25,1978
CZ05,BE31,1821
CZ05,BE32,1866
CZ05,BE33,1630
CZ05,BE34,1655
CZ05,BE35,1771
CZ05,BG31,2251
CZ05,BG32,2506
CZ05,BG33,2702
CZ05,BG34,2741
CZ05,BG41,2345
CZ05,BG42,2593
CZ05,CY00,5151
CZ05,CZ01,236
CZ05,CZ02,228
CZ05,CZ03,409
CZ05,CZ04,346
CZ05,CZ05,148
CZ05,CZ06,315
CZ05,CZ07,369
CZ05,CZ08,466
CZ05,DE11,1104
CZ05,DE12,1180
CZ05,DE13,1372
CZ05,DE14,1188
CZ05,DE21,914
CZ05,DE22,667
CZ05,DE23,669
CZ05,DE24,753
CZ05,DE25,805
CZ05,DE26,979
CZ05,DE27,1034
CZ05,DE30,708
CZ05,DE40,648
CZ05,DE50,1280
CZ05,DE60,1240
CZ05,DE71,1166
CZ05,DE72,1188
CZ05,DE73,1057
CZ05,DE80,1082
CZ05,DE91,970
CZ05,DE92,1098
CZ05,DE93,1182
CZ05,DE94,1371
CZ05,DEA1,1420
CZ05,DEA2,1433
CZ05,DEA3,1412
CZ05,DEA4,1214
CZ05,DEA5,1327
CZ05,DEB1,1324
CZ05,DEB2,1466
CZ05,DEB3,1244
CZ05,DEC0,1411
CZ05,DED2,383
CZ05,DED4,521
CZ05,DED5,600
CZ05,DEE0,766
CZ05,DEF0,1315
CZ05,DEG0,807
CZ05,DK01,1627
CZ05,DK02,1593
CZ05,DK03,1667
CZ05,DK04,1795
CZ05,DK05,2000
CZ05,EE00,2721
CZ05,EL11,2879
CZ05,EL12,2723
CZ05,EL13,2736
CZ05,EL14,2969
CZ05,EL21,2942
CZ05,EL22,3137
CZ05,EL23,3243
CZ05,EL24,3231
CZ05,EL25,3599
CZ05,EL30,3456
CZ05,EL41,3679
CZ05,EL42,4039
CZ05,EL43,4180
CZ05,ES11,4569
CZ05,ES12,4071
CZ05,ES13,3767
CZ05,ES21,3549
CZ05,ES22,3559
CZ05,ES23,3719
CZ05,ES24,3692
CZ05,ES30,4233
CZ05,ES41,4108
CZ05,ES42,4329
CZ05,ES43,4731
CZ05,ES51,3290
CZ05,ES52,4077
CZ05,ES53,3718
CZ05,ES61,4923
CZ05,ES62,4336
CZ05,ES63,5266
CZ05,ES64,5058
CZ05,ES70,7932
CZ05,FI19,3325
CZ05,FI1B,2905
CZ05,FI1C,3088
CZ05,FI1D,3898
CZ05,FI20,2921
CZ05,FR10,2160
CZ05,FR21,1860
CZ05,FR22,2084
CZ05,FR23,2383
CZ05,FR24,2388
CZ05,FR25,2617
CZ05,FR26,2045
CZ05,FR30,2026
CZ05,FR41,1557
CZ05,FR42,1423
CZ05,FR43,1738
CZ05,FR51,2821
CZ05,FR52,3029
CZ05,FR53,2874
CZ05,FR61,3168
CZ05,FR62,3030
CZ05,FR63,2609
CZ05,FR71,2146
CZ05,FR72,2342
CZ05,FR81,2789
CZ05,FR82,2454
CZ05,FR83,2439
CZ05,HR03,1632
CZ05,HR04,1167
CZ05,HU10,934
CZ05,HU21,870
CZ05,HU22,773
CZ05,HU23,1066
CZ05,HU31,1019
CZ05,HU32,1194
CZ05,HU33,1194
CZ05,IE01,3769
CZ05,IE02,3529
CZ05,ITC1,1940
CZ05,ITC2,1961
CZ05,ITC3,2026
CZ05,ITC4,1695
CZ05,ITF1,2293
CZ05,ITF2,2488
CZ05,ITF3,2674
CZ05,ITF4,2813
CZ05,ITF5,2829
CZ05,ITF6,3224
CZ05,ITG1,3684
CZ05,ITG2,3011
CZ05,ITH1,1293
CZ05,ITH2,1433
CZ05,ITH3,1507
CZ05,ITH4,1285
CZ05,ITH5,1761
CZ05,ITI1,1990
CZ05,ITI2,2115
CZ05,ITI3,2006
CZ05,ITI4,2388
CZ05,LT00,1806
CZ05,LU00,1579
CZ05,LV00,2235
CZ05,MT00,3936
CZ05,NL11,1585
CZ05,NL12,1673
CZ05,NL13,1593
CZ05,NL21,1527
CZ05,NL22,1591
CZ05,NL23,1689
CZ05,NL31,1709
CZ05,NL32,1753
CZ05,NL33,1810
CZ05,NL34,1879
CZ05,NL41,1686
CZ05,NL42,1585
CZ05,PL11,713
CZ05,PL12,993
CZ05,PL21,733
CZ05,PL22,550
CZ05,PL31,1177
CZ05,PL32,1037
CZ05,PL33,853
CZ05,PL34,1338
CZ05,PL41,609
CZ05,PL42,823
CZ05,PL43,503
CZ05,PL51,279
CZ05,PL52,392
CZ05,PL61,825
CZ05,PL62,1209
CZ05,PL63,1105
CZ05,PT11,4746
CZ05,PT15,5426
CZ05,PT16,4868
CZ05,PT17,5179
CZ05,PT18,5026
CZ05,PT20,7893
CZ05,PT30,7137
CZ05,RO11,1568
CZ05,RO12,1879
CZ05,RO21,2258
CZ05,RO22,2539
CZ05,RO31,2235
CZ05,RO32,2331
CZ05,RO41,2000
CZ05,RO42,1516
CZ05,SE11,2622
CZ05,SE12,2599
CZ05,SE21,2145
CZ05,SE22,1682
CZ05,SE23,2165
CZ05,SE31,2775
CZ05,SE32,3412
CZ05,SE33,4181
CZ05,SI01,1069
CZ05,SI02,1185
CZ05,SK01,573
CZ05,SK02,624
CZ05,SK03,714
CZ05,SK04,1002
CZ05,UKC1,3014
CZ05,UKC2,3046
CZ05,UKD1,3185
CZ05,UKD3,2933
CZ05,UKD4,3042
CZ05,UKD6,2929
CZ05,UKD7,3003
CZ05,UKE1,2788
CZ05,UKE2,2889
CZ05,UKE3,2800
CZ05,UKE4,2888
CZ05,UKF1,2783
CZ05,UKF2,2679
CZ05,UKF3,2666
CZ05,UKG1,2777
CZ05,UKG2,2876
CZ05,UKG3,2777
CZ05,UKH1,2520
CZ05,UKH2,2536
CZ05,UKH3,2444
CZ05,UKI1,2453
CZ05,UKI2,2467
CZ05,UKJ1,2587
CZ05,UKJ2,2471
CZ05,UKJ3,2631
CZ05,UKJ4,2345
CZ05,UKK1,2776
CZ05,UKK2,2800
CZ05,UKK3,3201
CZ05,UKK4,3016
CZ05,UKL1,3011
CZ05,UKL2,2976
CZ05,UKM2,3392
CZ05,UKM3,3450
CZ05,UKM5,3587
CZ05,UKM6,3687
CZ05,UKN0,3666
CZ06,AT11,419
CZ06,AT12,304
CZ06,AT13,278
CZ06,AT21,783
CZ06,AT22,590
CZ06,AT31,492
CZ06,AT32,705
CZ06,AT33,972
CZ06,AT34,1287
CZ06,BE10,1982
CZ06,BE21,1963
CZ06,BE22,1832
CZ06,BE23,2065
CZ06,BE24,1969
CZ06,BE25,2181
CZ06,BE31,1969
CZ06,BE32,2029
CZ06,BE33,1798
CZ06,BE34,1772
CZ06,BE35,1909
CZ06,BG31,1937
CZ06,BG32,2212
CZ06,BG33,2438
CZ06,BG34,2503
CZ06,BG41,2082
CZ06,BG42,2302
CZ06,CY00,4878
CZ06,CZ01,370
CZ06,CZ02,380
CZ06,CZ03,417
CZ06,CZ04,552
CZ06,CZ05,315
CZ06,CZ06,132
CZ06,CZ07,217
CZ06,CZ08,359
CZ06,DE11,1161
CZ06,DE12,1275
CZ06,DE13,1430
CZ06,DE14,1227
CZ06,DE21,877
CZ06,DE22,673
CZ06,DE23,742
CZ06,DE24,866
CZ06,DE25,888
CZ06,DE26,1093
CZ06,DE27,1053
CZ06,DE30,971
CZ06,DE40,944
CZ06,DE50,1502
CZ06,DE60,1518
CZ06,DE71,1291
CZ06,DE72,1368
CZ06,DE73,1249
CZ06,DE80,1364
